Iteration,Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Param_9,Param_10,Param_11,Param_12,Chi2/dof
1,0.118,1.2378108145010729,0.9735765761665475,0.26423423833452553,0.0,66.53027893677529
2,0.118,1.2476038972471426,0.9504452085154858,0.20692085273118355,0.07719185352000711,41.3232116856722
3,0.118,1.3470126401168683,0.9218748081828363,0.21717292966257268,0.16141234760129028,28.213744458911446
4,0.118,1.6219338418993723,0.9121644272188667,0.3075989095725314,0.34582257955723894,13.302113598941698
5,0.118,1.8549934702090534,1.0429133854179866,0.40229093028957563,0.495541865170926,7.985379009504176
6,0.118,2.0207257036707604,1.1108511904355138,0.4562779575802862,0.43447694394434033,5.809267591270659
7,0.118,2.250802501447578,1.2268417367967426,0.5247240840596183,0.3270240311382258,4.0010089344550535
8,0.118,2.3589076387442676,1.2978049943737122,0.558767488744633,0.35462708997861775,2.7686610731272423
9,0.118,2.6238108928166635,1.4648676136049827,0.6353094812260717,0.339641498999526,2.09362223802556
10,0.118,2.611331738368719,1.4656225474226259,0.6233575965793982,0.357843662036856,1.9355025384257876
11,0.118,2.6116490770579617,1.4681432498056821,0.6217960554783598,0.35236176751665776,1.9098983670620562
12,0.118,2.602376707979376,1.4668571447008731,0.614230046650874,0.3470596266065176,1.8944613092224938
13,0.118,2.5883749780324674,1.4602842624957055,0.6038307244031608,0.3437777435708812,1.8857634847031512
14,0.118,2.57911741410736,1.4508055755820046,0.5905661258061784,0.34007884217997203,1.8742041075623028
15,0.118,2.5715083393758884,1.4271564061145832,0.5563615851527924,0.328471625628191,1.845303110425015
16,0.118,2.5823912853615125,1.3899154907815676,0.49968021409532715,0.30559234452912787,1.7983457678893586
17,0.118,2.62405779754244,1.3489747099154608,0.43347153390067666,0.2725940855021527,1.7341281228052743
18,0.118,2.694803483470366,1.3273055455550014,0.391904661146893,0.24054862899970159,1.6247921443373747
19,0.118,2.7892867002850137,1.3305697916746873,0.37457060590926344,0.20541123286325058,1.5386375088227449
20,0.118,2.807488446647783,1.313159926337343,0.34461603461808626,0.1867747340605959,1.5125625081338288
21,0.118,2.8199782574920573,1.2845290793884494,0.2988106407151249,0.15596893807414444,1.5023337034366708
22,0.118,2.7900418332295005,1.2864492249438872,0.3098743303075679,0.1637593613656405,1.481734777282016
23,0.118,2.776696657825401,1.2721756579717356,0.29421218507785946,0.15046607336973694,1.466576551040828
24,0.118,2.7797187891127373,1.2431177269507654,0.25752192287463893,0.11813948437544719,1.449186892607236
25,0.118,2.789856252075016,1.2388434030030624,0.24512593336013744,0.10326045606219508,1.4452487536195515
26,0.118,2.79797298090838,1.2273351379499677,0.23272225382282877,0.08842364004002308,1.4397502416926735
27,0.118,2.7969119815798464,1.2172703601221313,0.22016233583411257,0.07596481839597675,1.4393464843540997
28,0.118,2.793253899974992,1.216292159675266,0.21954034972443823,0.0737415905534935,1.4384674008092957
29,0.118,2.794470987313185,1.2155129647887588,0.21807582863311956,0.07220590810051652,1.4384116861311627
30,0.118,2.7946345674906756,1.215329149454767,0.21780901643312417,0.07187211859074179,1.4384108542255334
31,0.118,2.7946932663356443,1.2153000690737468,0.2177641376902812,0.07180475211790388,1.438410802531158
32,0.118,2.79467809438858,1.2152868718857601,0.21775095510565273,0.0717923819759995,1.4384107999010145
33,0.118,2.794677981508662,1.2152874467869756,0.21775151523223749,0.07179291574437084,1.438410799884921
1,0.118,1.7668860748428754,1.7668860748428754,0.06269479741426331,12.11693648876937
2,0.118,1.7092392248833257,1.7152893081023737,0.14941882107099255,1.7965015570881686
3,0.118,1.7273040587684232,1.7492858614887032,0.14662391955483015,1.5073772552081952
4,0.118,1.7665573886787875,1.8422828938734535,0.14662486459083687,1.100456003744424
5,0.118,1.754382728650717,1.863012862512147,0.14686721481379517,1.0493040980746353
6,0.118,1.6935140474009593,1.9174970208128643,0.1458657005584042,0.9299373395988175
7,0.118,1.586453524826258,1.981595563928881,0.14176157121398547,0.7794543137460236
8,0.118,1.3085393765163431,2.1135269129503422,0.12800176077534609,0.47235327065101257
9,0.118,1.046197679233177,2.208776382818929,0.11166095861653201,0.24062607277363682
10,0.118,0.9654901001834957,2.211532333877148,0.10369216130877346,0.13760655649551742
11,0.118,0.9931566499438934,2.1810370740999994,0.10358957648100223,0.11897988808080875
12,0.118,0.9993058221984591,2.177207886305988,0.10400725237399076,0.1188513584564447
13,0.118,0.9990689098777571,2.177228465391992,0.10401245390100666,0.11885079268735114
14,0.118,0.9995603512420557,2.1770047395955245,0.10404990737862213,0.11885021642117763
15,0.118,0.999562386569235,2.177004728938451,0.10405011610989302,0.1188502163753632
1,0.118,1.7668860748428754,1.7668860748428754,0.06269479741426331,12.11693648876937
2,0.118,1.7092392248833257,1.7152893081023737,0.14941882107099255,1.7965015570881686
3,0.118,1.7273040587684232,1.7492858614887032,0.14662391955483015,1.5073772552081952
4,0.118,1.7665573886787875,1.8422828938734535,0.14662486459083687,1.100456003744424
5,0.118,1.754382728650717,1.863012862512147,0.14686721481379517,1.0493040980746353
6,0.118,1.6935140474009593,1.9174970208128643,0.1458657005584042,0.9299373395988175
7,0.118,1.586453524826258,1.981595563928881,0.14176157121398547,0.7794543137460236
8,0.118,1.3085393765163431,2.1135269129503422,0.12800176077534609,0.47235327065101257
9,0.118,1.046197679233177,2.208776382818929,0.11166095861653201,0.24062607277363682
10,0.118,0.9654901001834957,2.211532333877148,0.10369216130877346,0.13760655649551742
11,0.118,0.9931566499438934,2.1810370740999994,0.10358957648100223,0.11897988808080875
12,0.118,0.9993058221984591,2.177207886305988,0.10400725237399076,0.1188513584564447
13,0.118,0.9990689098777571,2.177228465391992,0.10401245390100666,0.11885079268735114
14,0.118,0.9995603512420557,2.1770047395955245,0.10404990737862213,0.11885021642117763
15,0.118,0.999562386569235,2.177004728938451,0.10405011610989302,0.1188502163753632
1,0.118,1.7668860748428754,1.7668860748428754,0.06269479741426331,12.11693648876937
2,0.118,1.7092392248833257,1.7152893081023737,0.14941882107099255,1.7965015570881686
3,0.118,1.7273040587684232,1.7492858614887032,0.14662391955483015,1.5073772552081952
4,0.118,1.7665573886787875,1.8422828938734535,0.14662486459083687,1.100456003744424
5,0.118,1.754382728650717,1.863012862512147,0.14686721481379517,1.0493040980746353
6,0.118,1.6935140474009593,1.9174970208128643,0.1458657005584042,0.9299373395988175
7,0.118,1.586453524826258,1.981595563928881,0.14176157121398547,0.7794543137460236
8,0.118,1.3085393765163431,2.1135269129503422,0.12800176077534609,0.47235327065101257
9,0.118,1.046197679233177,2.208776382818929,0.11166095861653201,0.24062607277363682
10,0.118,0.9654901001834957,2.211532333877148,0.10369216130877346,0.13760655649551742
11,0.118,0.9931566499438934,2.1810370740999994,0.10358957648100223,0.11897988808080875
