αs,Ω1,chi2/dof,μS,μJ,νS,νJ
0.11544310675414048,0.15529218491307292,0.407551522808296,0.5121467768678692,0.8289853284126347,0.5817362350734506,0.626421259247661
0.12177224170347364,0.020191615702296384,0.8888916381389587,0.639817661125369,0.6335456380260007,1.1600739976922514,1.8153761347965087
0.12160973262616354,0.04510225121074468,0.8127472537200647,0.9306519278364678,0.5095477673305275,1.5060011494721441,1.645014264848446
0.11818652910920051,0.09666986321024368,0.5789435344883963,0.8788119713330523,1.0396609642641157,0.7011324618746764,0.9530436870032503
0.11748496490858003,0.1287558873579088,0.47601053166423707,0.9160100827529093,1.789307440096531,0.508236387057235,0.5793401198527824
0.11731207950383235,0.10899526443941188,0.537890662347605,0.5678031300112152,0.7359159476991071,0.6632706109871546,0.9401080877818963
0.11389433561972982,0.1818015189112156,0.3443493190734715,0.9765937010467783,0.5180082307170593,0.5394110085249806,0.5432818496880231
0.1170807779869499,0.11540410781260799,0.5187276295168399,0.5302910304467933,0.6043111065280873,0.8995358978582987,0.9101891557384629
0.1143255372338021,0.17711790523227477,0.3549202848988006,0.5130007263532197,0.6272138653118579,0.8245091854304211,0.5450035575702256
0.11744178062041412,0.10970404560743119,0.5358881905434372,1.233147850781212,0.8263145179346989,0.6816950777124183,0.8941301697419404
0.11698595339426932,0.14170546770834389,0.43913375919003983,1.1228604853905635,1.7917927020776023,0.6305696619039133,0.5090068990077349
0.12098794751583856,0.03847346307499329,0.8107585711741478,0.954989465489686,0.5888447230039826,1.280593196568221,1.629132871452287
0.1200301397872455,0.06884863761375822,0.6742529534669949,0.9988208180513273,1.9025884658463272,1.288661857659458,0.933080386130066
0.11709814806835284,0.13486824266621567,0.459538274538566,1.0661700183793839,1.5496222863698987,0.6963127791524752,0.5827181841584109
0.11610540184478332,0.13601023054012268,0.45841821768968183,0.7009714138596687,0.7403544174353385,0.5513284001618971,0.7592836046415599
0.12026524399613944,0.05514135790489015,0.730649353216309,1.3454090208932818,1.2796603167989842,0.700351912567969,1.2119691283379592
0.1186568849318207,0.09737219259312838,0.5752269739565147,1.109859243631226,1.5174518048164183,0.5950949224358776,0.8116592230964463
0.12134354115687294,0.03296534404786715,0.8222279011059974,0.8931901701550218,1.6377761842282803,1.4149219286339156,1.3455069468055447
0.11753641832718281,0.10259050613394055,0.5585704559762888,0.5215290836422565,0.6141667569450777,0.56091223814805,1.0180908517049585
0.11418353252093284,0.17799706728165915,0.3533972348269215,1.0381093499303669,0.5896559354415268,1.0591102706136213,0.550561485347995
0.11747264202542944,0.12581137421016467,0.48533119972153155,0.8640634684760602,1.5915939537850137,0.8625119428782541,0.6274512812610058
0.12164958417252042,0.022105584113445563,0.8726439944346024,1.370293447917184,1.2745763371278167,0.8118454701608087,1.5680200047356954
0.1211396465753092,0.026641260125822023,0.850506854467196,1.5321014274309062,0.789889254303043,1.8649272493639766,1.6641271587261368
0.12011519148959092,0.04807785402659018,0.7576687575823148,0.776123335408372,0.884994833912671,0.9406874151118332,1.441606359969296
0.12021735670411274,0.0492379866940835,0.7543552839771358,1.311678956840084,0.9921232754569121,1.6779382790577744,1.374722173813386
0.12013192284686798,0.046476438201990836,0.763808561244493,0.8458728764784185,0.7716967080475376,0.8813087918508108,1.4880165259888924
0.11942826290442991,0.0636436358305855,0.6972162656588008,1.028566201131961,0.6517068572742957,0.9424011105453299,1.3338257178564206
0.12184844953815366,0.01014648442992,0.9270553765138532,1.0378061320087628,0.9526820922857143,1.1867879507359298,1.8648776443519168
0.1181309001889547,0.10064512262594283,0.5654080221511767,0.8272159047831714,1.1265841849863398,1.228821549301632,0.8940518710620005
0.12171163198256324,0.029465579398554816,0.8368716335062482,1.8309114243059692,1.7721394260409828,1.650316746774383,1.2690595234784947
0.12074774989479287,0.04115377377747479,0.7886915180529662,0.9936570758313835,1.239725111529209,0.6979321291775209,1.3941748577141948
0.11908822558051028,0.07626443842709689,0.655787138807101,0.9403583340847047,0.5442504528035567,0.6332363530588564,1.2482985435260634
0.11953960574665015,0.06054361116848715,0.7085503244878721,1.0293756423460234,0.6877271732037052,1.075038536841517,1.3569961524701397
0.12184089715445867,0.011261278540571148,0.9215493366096098,0.6594528707347276,0.9732589648344071,1.0837978334467357,1.8414114652321718
0.1200939126964461,0.06895669785444174,0.6737789771596783,1.3819711926225957,1.910395095756496,1.3303663244098216,0.9127129190819213
0.11627678247548269,0.13247947510416594,0.4681713163181788,0.7231770725006955,0.6722851027961166,1.2311837400913832,0.7856713755331838
0.11770084242329425,0.11208606871407717,0.5288570985314321,0.6258808943479813,1.2432266096255682,0.5715907833320039,0.7969619210223463
0.11808834865504642,0.114121939599633,0.5195338632641355,1.0724255329575867,1.7531971336918433,1.2908482516148012,0.6566745084578318
