αs,params,chi2/dof,ratios_list
0.114156135377052,[0.02373767 0.5906025 ],1.1621711882176962,"{'μS_ratio': 0.6342103573340063, 'μJ_ratio': 0.9065211261348334, 'νS_ratio': 1.1305754687946026, 'νJ_ratio': 1.5705297853705837, 'μH_ratio': 0.572677602679995, 'bmax_ratio': 0.7835119249843719}"
0.11567247268063693,[0.00168208 0.54420281],1.2386473539518161,"{'μS_ratio': 0.9188898652075902, 'μJ_ratio': 0.9065821060910303, 'νS_ratio': 0.7159485910800906, 'νJ_ratio': 0.5700974667883786, 'μH_ratio': 0.5423933139652088, 'bmax_ratio': 0.669408480317199}"
0.11535975061148074,[-0.00096905  0.54597731],1.2048747075822033,"{'μS_ratio': 1.106170244410258, 'μJ_ratio': 0.8314646634299354, 'νS_ratio': 1.9430806415717088, 'νJ_ratio': 1.5957747754753093, 'μH_ratio': 0.7624189223665777, 'bmax_ratio': 1.1607970837506572}"
0.1169401127561255,[-5.43035096e-04  5.44898125e-01],1.2528159704181867,"{'μS_ratio': 1.5554107229392704, 'μJ_ratio': 1.2657784946518413, 'νS_ratio': 1.16971438973404, 'νJ_ratio': 0.6501250831092557, 'μH_ratio': 1.6558588182476717, 'bmax_ratio': 1.0536465395273273}"
0.1169416506665704,[-0.00123775  0.54618615],1.2627431074890698,"{'μS_ratio': 1.5694196125755022, 'μJ_ratio': 1.3335302073740736, 'νS_ratio': 0.9115592892430434, 'νJ_ratio': 0.7966658527009408, 'μH_ratio': 1.1615618794847902, 'bmax_ratio': 0.9021638639262848}"
0.11496680958061459,[0.03621046 0.58625572],1.2025420947212686,"{'μS_ratio': 1.026852275182688, 'μJ_ratio': 1.054830806853996, 'νS_ratio': 1.0421618935577266, 'νJ_ratio': 1.2272676691105875, 'μH_ratio': 1.0050476443209257, 'bmax_ratio': 0.6737434378808772}"
0.11510235279467305,[-0.06308731  0.58519968],1.1498045669916808,"{'μS_ratio': 0.6705352741401834, 'μJ_ratio': 0.9397124356593247, 'νS_ratio': 0.5353599695329306, 'νJ_ratio': 0.7734305337967844, 'μH_ratio': 1.7139827342792364, 'bmax_ratio': 1.459346302280589}"
0.11485789570976945,[0.00247729 0.5865524 ],1.140395069332994,"{'μS_ratio': 0.548167970042529, 'μJ_ratio': 0.9865777652150184, 'νS_ratio': 0.5118540016208034, 'νJ_ratio': 0.5896407715518011, 'μH_ratio': 0.8514370946867661, 'bmax_ratio': 1.3216874602427313}"
0.11707339927638595,[-0.04248647  0.52941582],1.2835199953784788,"{'μS_ratio': 1.3191161104694018, 'μJ_ratio': 1.2517649840333305, 'νS_ratio': 1.531534128485348, 'νJ_ratio': 1.174477323120436, 'μH_ratio': 0.7528374957866499, 'bmax_ratio': 1.274730423795953}"
0.11474898968294213,[3.79688318e-04 5.62465712e-01],1.1392898869851664,"{'μS_ratio': 0.53806026588863, 'μJ_ratio': 0.6288500864733436, 'νS_ratio': 0.5544856588765649, 'νJ_ratio': 0.8137918831005578, 'μH_ratio': 0.6110745428549128, 'bmax_ratio': 1.3971412776005314}"
0.11818476915978497,[-0.02945173  0.52939407],1.3271919763774218,"{'μS_ratio': 1.5789166808927637, 'μJ_ratio': 1.936188332655273, 'νS_ratio': 1.1724686889620233, 'νJ_ratio': 0.6011296868007219, 'μH_ratio': 1.5481051996968371, 'bmax_ratio': 1.1127366763832147}"
0.11655331039886721,[0.00177587 0.56629886],1.2410608884409615,"{'μS_ratio': 0.8652751840707089, 'μJ_ratio': 1.7134544175427144, 'νS_ratio': 0.5718047718847027, 'νJ_ratio': 0.5337686459377715, 'μH_ratio': 1.5437501268904201, 'bmax_ratio': 0.7095412302170964}"
0.11703129964315388,[-8.54372378e-05  5.44758094e-01],1.2492599083951577,"{'μS_ratio': 1.7352188710337608, 'μJ_ratio': 1.2491767543072698, 'νS_ratio': 0.893438979212124, 'νJ_ratio': 1.224935901391923, 'μH_ratio': 1.5700717035075598, 'bmax_ratio': 1.2834707259407168}"
0.11545362274293915,[0.0038471  0.57736437],1.2018545585509486,"{'μS_ratio': 0.7646413398336218, 'μJ_ratio': 1.1881260358492134, 'νS_ratio': 1.1095761331963008, 'νJ_ratio': 1.381835259166701, 'μH_ratio': 0.7757912965462083, 'bmax_ratio': 0.7642052489628456}"
0.11576528419913007,[-0.0096421   0.57382386],1.201568859480312,"{'μS_ratio': 0.7803084661245351, 'μJ_ratio': 1.2112873736212122, 'νS_ratio': 1.326753930026978, 'νJ_ratio': 1.8759709296719738, 'μH_ratio': 0.9828920867212584, 'bmax_ratio': 0.9206800616928321}"
0.11616479504493059,[-0.00489031  0.5131125 ],1.2366158880692524,"{'μS_ratio': 0.906545493996809, 'μJ_ratio': 0.5647597475327122, 'νS_ratio': 1.0345042947086278, 'νJ_ratio': 0.7541614317107767, 'μH_ratio': 0.597069011214079, 'bmax_ratio': 1.0263015541203497}"
0.11779745218923973,[-0.00211962  0.53902016],1.2931472343155483,"{'μS_ratio': 1.8212498339545498, 'μJ_ratio': 1.8047502116997207, 'νS_ratio': 0.951953970565317, 'νJ_ratio': 0.5211263651135645, 'μH_ratio': 1.599268588663592, 'bmax_ratio': 0.9414614486509985}"
0.11456353491318251,[-1.57762135e-05  5.63205294e-01],1.201215293000231,"{'μS_ratio': 0.8544918584025065, 'μJ_ratio': 0.6979908203750774, 'νS_ratio': 1.2755035781184612, 'νJ_ratio': 1.1219463300744112, 'μH_ratio': 0.6300493986603788, 'bmax_ratio': 0.7302959140877878}"
0.11555551380065775,[0.03431769 0.56355326],1.213972420847888,"{'μS_ratio': 1.451967306018332, 'μJ_ratio': 0.8679571944778469, 'νS_ratio': 0.8738611894439189, 'νJ_ratio': 0.6849615170569779, 'μH_ratio': 1.3156409582522728, 'bmax_ratio': 0.7216087239002145}"
0.11540304284413787,[-0.00139766  0.54217699],1.1641657560111502,"{'μS_ratio': 0.6693371554387204, 'μJ_ratio': 0.568025309954353, 'νS_ratio': 0.903251114036145, 'νJ_ratio': 1.014119069896482, 'μH_ratio': 0.768498313519148, 'bmax_ratio': 1.1730871281056965}"
0.11480352272381418,[1.73338970e-04 5.59385375e-01],1.1543622567364284,"{'μS_ratio': 0.5690134630713926, 'μJ_ratio': 0.6017690436342894, 'νS_ratio': 0.6569882531128323, 'νJ_ratio': 0.7519613923820657, 'μH_ratio': 0.5603031493474439, 'bmax_ratio': 0.9704276517353273}"
0.11357674909604991,[0.00238086 0.60701915],1.116853039207659,"{'μS_ratio': 0.5329227324813248, 'μJ_ratio': 0.6597023073668644, 'νS_ratio': 0.8147500798536038, 'νJ_ratio': 1.2518925698430823, 'μH_ratio': 0.8829593341550664, 'bmax_ratio': 0.9229544086612534}"
0.11487996058535609,[0.00786966 0.59001384],1.1687772768565643,"{'μS_ratio': 0.7437238402107061, 'μJ_ratio': 1.040104142895209, 'νS_ratio': 0.8860070908383356, 'νJ_ratio': 1.3825699015209891, 'μH_ratio': 1.071544772326626, 'bmax_ratio': 0.8801150875746093}"
0.11719029329987288,[-2.29382316e-04  5.40798467e-01],1.2690698298096628,"{'μS_ratio': 1.1023985251878639, 'μJ_ratio': 1.504565470833016, 'νS_ratio': 1.242796696615944, 'νJ_ratio': 0.6248087171441549, 'μH_ratio': 1.8665338896448778, 'bmax_ratio': 1.0723790714018449}"
0.11616431745836266,[0.04598819 0.57190304],1.2315367026709378,"{'μS_ratio': 1.977291598119116, 'μJ_ratio': 1.2575616166350452, 'νS_ratio': 1.9783321635424103, 'νJ_ratio': 1.1536971045502644, 'μH_ratio': 0.9939884924551052, 'bmax_ratio': 0.7129454466617187}"
0.11565591718729175,[-0.00064163  0.52455201],1.2559661825387212,"{'μS_ratio': 1.1459027233421923, 'μJ_ratio': 0.5867552189398374, 'νS_ratio': 0.7312537676759429, 'νJ_ratio': 0.8432152380837861, 'μH_ratio': 0.5871797620863668, 'bmax_ratio': 0.7551464882323281}"
0.11482408516744616,[0.00615739 0.59457518],1.151146984866585,"{'μS_ratio': 0.5512303945617306, 'μJ_ratio': 1.0795170367991298, 'νS_ratio': 0.7368526893966384, 'νJ_ratio': 0.5376749662210851, 'μH_ratio': 0.7614365349420091, 'bmax_ratio': 0.808259123390789}"
0.11549879125901,[3.23798171e-04 5.54861118e-01],1.220211475040622,"{'μS_ratio': 0.8856694692705824, 'μJ_ratio': 0.9913658005524277, 'νS_ratio': 0.5731985371266994, 'νJ_ratio': 0.9005697449342442, 'μH_ratio': 0.612979482199798, 'bmax_ratio': 0.7731073139716245}"
0.11511898648600345,[0.0092316  0.59117793],1.18252088186245,"{'μS_ratio': 0.8124847014719317, 'μJ_ratio': 1.1156645781162442, 'νS_ratio': 0.6064991882143247, 'νJ_ratio': 0.8527186554174548, 'μH_ratio': 1.8128066754002705, 'bmax_ratio': 0.7524486525272913}"
0.11549396991742246,[-0.00129775  0.54332944],1.1537882684762493,"{'μS_ratio': 0.6735925308621833, 'μJ_ratio': 0.5328444928488367, 'νS_ratio': 0.6222250346386086, 'νJ_ratio': 1.0970427178955169, 'μH_ratio': 1.0526315511828233, 'bmax_ratio': 1.280181063963921}"
0.11501890639385903,[1.69628196e-05 5.57324671e-01],1.1533257545855373,"{'μS_ratio': 0.6026470909278726, 'μJ_ratio': 0.6226836357528287, 'νS_ratio': 0.640372221415041, 'νJ_ratio': 0.7551762158317734, 'μH_ratio': 0.6611218855458169, 'bmax_ratio': 1.1615060587930939}"
0.11731302581057461,[-0.00168998  0.54756183],1.2944412437084185,"{'μS_ratio': 1.7903111555148945, 'μJ_ratio': 1.498568739177694, 'νS_ratio': 1.5613949830292948, 'νJ_ratio': 1.986660477832615, 'μH_ratio': 0.8687271223929344, 'bmax_ratio': 0.7442734500378678}"
0.11509257558297697,[-0.00077968  0.54788179],1.1897172758241197,"{'μS_ratio': 0.7862633217819456, 'μJ_ratio': 0.8332948293175074, 'νS_ratio': 1.394796152940581, 'νJ_ratio': 1.7149189729397696, 'μH_ratio': 0.5790429573875476, 'bmax_ratio': 1.1712852595713574}"
0.11541261402032214,[2.63943803e-04 5.55937413e-01],1.2103534652060983,"{'μS_ratio': 1.2401039966840057, 'μJ_ratio': 0.711577317461567, 'νS_ratio': 0.6685457057025618, 'νJ_ratio': 0.7965847314154718, 'μH_ratio': 1.2676848311540683, 'bmax_ratio': 0.7493102204988386}"
0.11614988669853209,[-0.00365708  0.52326942],1.2503297909570417,"{'μS_ratio': 1.2994645172502786, 'μJ_ratio': 0.8715467814469081, 'νS_ratio': 1.441765780435119, 'νJ_ratio': 1.1095976455072878, 'μH_ratio': 0.5966385411664481, 'bmax_ratio': 1.1790531526629437}"
0.11562556905185276,[-0.00260662  0.52944769],1.199447411402579,"{'μS_ratio': 0.765986994499927, 'μJ_ratio': 0.6212063536970992, 'νS_ratio': 0.7979349062603276, 'νJ_ratio': 0.8372075387726634, 'μH_ratio': 0.5912167699688152, 'bmax_ratio': 1.0758481556294326}"
0.11483652342836866,[0.04043155 0.57612166],1.2162615530842718,"{'μS_ratio': 1.5447667322655563, 'μJ_ratio': 0.9698927794039919, 'νS_ratio': 0.9745513137986358, 'νJ_ratio': 1.8487391843551422, 'μH_ratio': 0.6960464536273065, 'bmax_ratio': 0.7032015419538228}"
0.11460355091277269,[0.00086172 0.57391056],1.1582757015880307,"{'μS_ratio': 0.5429171889760337, 'μJ_ratio': 0.7435247938765214, 'νS_ratio': 0.7735109254863768, 'νJ_ratio': 0.6171904158698083, 'μH_ratio': 0.5045697683387361, 'bmax_ratio': 0.8009214401840824}"
0.11412334528002298,[-0.00093266  0.59564278],1.149092061347553,"{'μS_ratio': 0.6425079769427068, 'μJ_ratio': 0.8039487249280216, 'νS_ratio': 0.5375535331557657, 'νJ_ratio': 0.903267513570891, 'μH_ratio': 0.7769817106359612, 'bmax_ratio': 0.8102829040435559}"
0.11730059253874894,[1.77366363e-04 5.38675687e-01],1.2761005698407,"{'μS_ratio': 1.1163639931117013, 'μJ_ratio': 1.4101422097857794, 'νS_ratio': 1.5296663980528757, 'νJ_ratio': 1.8662989728150352, 'μH_ratio': 1.8533886942237685, 'bmax_ratio': 1.2848623972213842}"
0.11714412581344594,[0.00566578 0.52434375],1.2788289636502517,"{'μS_ratio': 1.2565051466062198, 'μJ_ratio': 1.1773846740204004, 'νS_ratio': 0.7853495617722954, 'νJ_ratio': 0.5063221190770292, 'μH_ratio': 0.8722480171929382, 'bmax_ratio': 1.4413904272392746}"
0.11516174853830288,[4.34037695e-04 5.52091891e-01],1.2131757417081241,"{'μS_ratio': 1.274283214333571, 'μJ_ratio': 0.6897954181558278, 'νS_ratio': 1.9227890507716894, 'νJ_ratio': 1.0563674367682871, 'μH_ratio': 0.8842449733839349, 'bmax_ratio': 0.8072195217036311}"
0.11619867910629568,[0.00311857 0.57241149],1.2379381122220376,"{'μS_ratio': 1.02000190940505, 'μJ_ratio': 1.38248749133821, 'νS_ratio': 1.033255728344895, 'νJ_ratio': 1.3151188358904726, 'μH_ratio': 1.561945117399259, 'bmax_ratio': 0.6850300238861737}"
0.11721976844849936,[0.01399279 0.55364231],1.279676053545914,"{'μS_ratio': 1.6321026629099666, 'μJ_ratio': 1.5244080941501474, 'νS_ratio': 1.7389087377393349, 'νJ_ratio': 1.7482282546817878, 'μH_ratio': 1.9062544125927088, 'bmax_ratio': 0.7611917976009869}"
0.11659279397031483,[-0.00707812  0.50802077],1.2793223852803912,"{'μS_ratio': 1.143558324845221, 'μJ_ratio': 0.95751956679967, 'νS_ratio': 0.6789701580906672, 'νJ_ratio': 1.2309482604456643, 'μH_ratio': 0.5132636097160348, 'bmax_ratio': 1.4575643443102229}"
0.11343938314581253,[1.13535338e-04 6.06426739e-01],1.1414053023297714,"{'μS_ratio': 0.5425572789196698, 'μJ_ratio': 0.7578366171962143, 'νS_ratio': 0.7975790323083293, 'νJ_ratio': 1.2591082379799379, 'μH_ratio': 0.5690006979292747, 'bmax_ratio': 0.7472541126919625}"
0.11350991603374232,[0.02421251 0.59842141],1.1284493434992815,"{'μS_ratio': 0.5217826530439184, 'μJ_ratio': 0.6348550651687792, 'νS_ratio': 0.5201499473280867, 'νJ_ratio': 0.9657056930974758, 'μH_ratio': 0.6178877530790676, 'bmax_ratio': 0.8224318157079334}"
0.11608722167556332,[-4.63052877e-05  5.58442479e-01],1.206042189047216,"{'μS_ratio': 0.8966644533950905, 'μJ_ratio': 1.0816175301093178, 'νS_ratio': 0.5645347804056295, 'νJ_ratio': 0.5573580743742508, 'μH_ratio': 1.5209168832917443, 'bmax_ratio': 1.0462193859992739}"
0.11632299180727668,[-0.06789259  0.53995527],1.238123478682398,"{'μS_ratio': 0.8764795623587361, 'μJ_ratio': 1.1188609311433262, 'νS_ratio': 1.0629337523485454, 'νJ_ratio': 1.434239939311039, 'μH_ratio': 0.645729727349564, 'bmax_ratio': 1.38429894586187}"
0.11533929395358329,[2.28860086e-04 5.63333691e-01],1.1928114017550515,"{'μS_ratio': 1.0833675629906012, 'μJ_ratio': 0.8131880963295166, 'νS_ratio': 1.393761835053214, 'νJ_ratio': 0.9415928486506183, 'μH_ratio': 1.6087923205224643, 'bmax_ratio': 0.9459917008454687}"
0.11466387150258199,[0.04406113 0.58746346],1.1859657769923202,"{'μS_ratio': 0.8531468776370759, 'μJ_ratio': 0.9677941153172586, 'νS_ratio': 0.7358880505998883, 'νJ_ratio': 0.9885684176942017, 'μH_ratio': 0.841453187864759, 'bmax_ratio': 0.6689608611404901}"
0.11869832536398078,[-0.06958012  0.52126099],1.365671922382145,"{'μS_ratio': 1.6675028711287232, 'μJ_ratio': 1.9425351096380195, 'νS_ratio': 0.9434316063753985, 'νJ_ratio': 1.2551680468470807, 'μH_ratio': 1.1074594216900282, 'bmax_ratio': 1.278751262092258}"
0.11812069677910636,[-0.01990993  0.53609808],1.3159661311316586,"{'μS_ratio': 1.85917084157516, 'μJ_ratio': 1.6876051197327595, 'νS_ratio': 1.0232231154453715, 'νJ_ratio': 1.8661847324368297, 'μH_ratio': 1.254536853121503, 'bmax_ratio': 0.914225610605772}"
0.1162966284133084,[0.00069937 0.54365416],1.2436211083233446,"{'μS_ratio': 1.2486285396699195, 'μJ_ratio': 1.072499233661481, 'νS_ratio': 0.6418209185173344, 'νJ_ratio': 1.0663649081908835, 'μH_ratio': 0.8511912612214461, 'bmax_ratio': 0.9941431340764224}"
0.11615768372669799,[3.70215276e-04 5.60046209e-01],1.2244732012700397,"{'μS_ratio': 1.000053201952086, 'μJ_ratio': 1.1946078373643463, 'νS_ratio': 0.7077959282968801, 'νJ_ratio': 0.7403167822917274, 'μH_ratio': 1.2894377707132523, 'bmax_ratio': 0.8688569242789885}"
0.11653048803969943,[-6.56443327e-05  5.54977807e-01],1.2407195160865447,"{'μS_ratio': 1.0896377449387282, 'μJ_ratio': 1.2727676056909631, 'νS_ratio': 1.8740838388272416, 'νJ_ratio': 1.980229426336725, 'μH_ratio': 1.630923183718042, 'bmax_ratio': 1.0583616364590274}"
0.11522641642407448,[1.88360999e-04 5.72591205e-01],1.1763276869347659,"{'μS_ratio': 0.7968227903667993, 'μJ_ratio': 0.8439918615012675, 'νS_ratio': 0.7068966118008414, 'νJ_ratio': 0.6279471796314967, 'μH_ratio': 1.1080639247176534, 'bmax_ratio': 0.8825193402276098}"
0.11502948450530258,[0.00149758 0.57961375],1.1322491684672464,"{'μS_ratio': 0.5338564895532157, 'μJ_ratio': 0.6196367857732737, 'νS_ratio': 1.0597823123105876, 'νJ_ratio': 0.6485176339399891, 'μH_ratio': 1.1015824399071725, 'bmax_ratio': 1.42457337803592}"
0.11865430795365879,[-0.03064522  0.52563419],1.360088768333472,"{'μS_ratio': 1.7556259670239638, 'μJ_ratio': 1.9473358214306349, 'νS_ratio': 1.4751366268801114, 'νJ_ratio': 1.6151937918455226, 'μH_ratio': 1.265837512563749, 'bmax_ratio': 0.9704180237911748}"
0.11441417044634389,[0.0014093  0.59544922],1.1367425283517607,"{'μS_ratio': 0.6351009434916817, 'μJ_ratio': 0.7501271510444799, 'νS_ratio': 0.5178636851865395, 'νJ_ratio': 0.6357705445733913, 'μH_ratio': 1.2272691809883038, 'bmax_ratio': 0.9092623946639963}"
0.11740682356166485,[-0.00097061  0.54390544],1.289458403119334,"{'μS_ratio': 1.106334086573083, 'μJ_ratio': 1.6446756738712465, 'νS_ratio': 1.9009566594372762, 'νJ_ratio': 1.2637078618601136, 'μH_ratio': 1.9397575359837376, 'bmax_ratio': 0.8598299770729382}"
0.11616041955528877,[-5.20824768e-05  5.60619650e-01],1.1935405438316309,"{'μS_ratio': 0.7468820440130983, 'μJ_ratio': 1.133715780489328, 'νS_ratio': 1.1499517232812915, 'νJ_ratio': 0.5752068976800487, 'μH_ratio': 1.631742363951294, 'bmax_ratio': 1.3257731493551475}"
0.11577868899955109,[-0.00200314  0.5408555 ],1.1993826390615063,"{'μS_ratio': 0.6894803967497615, 'μJ_ratio': 0.8433368463020079, 'νS_ratio': 0.5784655561342874, 'νJ_ratio': 0.5058177961766668, 'μH_ratio': 0.5745131611794765, 'bmax_ratio': 1.2074406026627154}"
0.11631870525166374,[3.86003318e-04 5.50137190e-01],1.2191081694751307,"{'μS_ratio': 0.9823998839085755, 'μJ_ratio': 1.0984209359496002, 'νS_ratio': 0.6560170427346369, 'νJ_ratio': 0.8637382218266512, 'μH_ratio': 1.4417950002135043, 'bmax_ratio': 1.2634411171071869}"
0.11576499613428086,[3.69439069e-05 5.57084315e-01],1.1913053192510414,"{'μS_ratio': 1.7774559748446768, 'μJ_ratio': 0.917962968791936, 'νS_ratio': 1.7382071677154907, 'νJ_ratio': 1.8385931958344353, 'μH_ratio': 1.7848502637471884, 'bmax_ratio': 1.1803878483928325}"
0.11819350509781815,[-0.0412604  0.5297825],1.3380298056414335,"{'μS_ratio': 1.1912823726849968, 'μJ_ratio': 1.7934765243273791, 'νS_ratio': 1.9257525150441488, 'νJ_ratio': 1.9666697751339903, 'μH_ratio': 1.5459446335638145, 'bmax_ratio': 0.960344058794608}"
