αs,params,chi2/dof,ratios_list
0.11654,[ 2.30079 -0.91452 -0.22361],1.6060325647118785,"{'μS_ratio': 1.2889338323280675, 'μJ_ratio': 1.264418077643209, 'νS_ratio': 1.7239716808438348, 'νJ_ratio': 1.4702971886235354, 'μH_ratio': 0.7531712359818383, 'bmax_ratio': 0.8701253336809952}"
0.11695,[ 2.30095 -0.90929 -0.21143],1.6144255350007637,"{'μS_ratio': 1.7912315579863427, 'μJ_ratio': 1.211550052865267, 'νS_ratio': 1.29047711450181, 'νJ_ratio': 0.8215415799617056, 'μH_ratio': 1.0758153324947934, 'bmax_ratio': 1.4138526388545656}"
0.11629,[ 2.29911 -0.88631 -0.17913],1.6023309949180542,"{'μS_ratio': 0.7016381491092102, 'μJ_ratio': 0.6657511147449764, 'νS_ratio': 1.000879684069161, 'νJ_ratio': 0.969197245431707, 'μH_ratio': 0.9352829797144874, 'bmax_ratio': 1.065159179834886}"
0.11684,[ 2.30106 -0.91117 -0.21455],1.6113012031613876,"{'μS_ratio': 1.1124722421675912, 'μJ_ratio': 1.3086083878421118, 'νS_ratio': 1.762962591486139, 'νJ_ratio': 1.4338137114702978, 'μH_ratio': 1.0059851931326507, 'bmax_ratio': 0.9640485333736208}"
0.1168,[ 2.31639 -0.94852 -0.1868 ],1.605459784408001,"{'μS_ratio': 0.748944248466873, 'μJ_ratio': 1.2696812724731554, 'νS_ratio': 1.0528347730039762, 'νJ_ratio': 1.9854135790323628, 'μH_ratio': 1.3533567799737403, 'bmax_ratio': 1.3324639696325327}"
0.11626,[ 2.29806 -0.89891 -0.21184],1.6118405234468753,"{'μS_ratio': 1.2004790999146853, 'μJ_ratio': 0.748216757565714, 'νS_ratio': 0.6567419471928266, 'νJ_ratio': 0.7274875096417605, 'μH_ratio': 1.1978574778483497, 'bmax_ratio': 0.7875536364272183}"
0.11647,[ 2.29988 -0.89735 -0.19233],1.587170616262544,"{'μS_ratio': 0.7515384906045159, 'μJ_ratio': 0.5062730603799421, 'νS_ratio': 0.8308771358072041, 'νJ_ratio': 0.5996483870201361, 'μH_ratio': 0.9871508430680259, 'bmax_ratio': 0.905342512357093}"
0.11686,[ 2.2975 -0.887  -0.1962],1.6146265287802908,"{'μS_ratio': 0.9447013314915511, 'μJ_ratio': 1.0407368473665461, 'νS_ratio': 1.267534781763426, 'νJ_ratio': 1.1427670236285206, 'μH_ratio': 1.9549887937992783, 'bmax_ratio': 1.3895340912442573}"
0.11612,[ 2.29796 -0.90221 -0.22287],1.5922477836463966,"{'μS_ratio': 1.089462241537309, 'μJ_ratio': 1.079003685184668, 'νS_ratio': 1.203410353054387, 'νJ_ratio': 0.7300467094716316, 'μH_ratio': 0.5771149967351707, 'bmax_ratio': 1.2332408162116053}"
0.11721,[ 2.30202 -0.91588 -0.22214],1.6190612721790938,"{'μS_ratio': 1.665463307637084, 'μJ_ratio': 1.393139950735097, 'νS_ratio': 1.7477697726702124, 'νJ_ratio': 1.8464101251404164, 'μH_ratio': 1.8356342630363276, 'bmax_ratio': 1.147036465275573}"
0.11617,[ 2.2991  -0.90861 -0.22679],1.5989537701917775,"{'μS_ratio': 1.3287680972194449, 'μJ_ratio': 1.1438999184613898, 'νS_ratio': 1.8944455036615442, 'νJ_ratio': 1.6374564640061315, 'μH_ratio': 0.594482253204009, 'bmax_ratio': 1.218766530570585}"
0.11642,[ 2.29979 -0.88941 -0.1805 ],1.5928742311743194,"{'μS_ratio': 0.6753762902895516, 'μJ_ratio': 0.756319688485921, 'νS_ratio': 0.5572882866339522, 'νJ_ratio': 0.6328360789680804, 'μH_ratio': 0.7650570764184991, 'bmax_ratio': 1.3926614663809462}"
0.11578,[ 2.27832 -0.85771 -0.22784],1.5999447925306403,"{'μS_ratio': 1.0513302109239988, 'μJ_ratio': 0.5399728816824175, 'νS_ratio': 1.7101147849103442, 'νJ_ratio': 1.3721602185393362, 'μH_ratio': 0.7260715757433687, 'bmax_ratio': 0.6953257279686157}"
0.116,[ 1.75608 -0.94786 -0.17477],1.5714861383085306,"{'μS_ratio': 0.8284128394852225, 'μJ_ratio': 0.5265342655261565, 'νS_ratio': 0.7717140428898941, 'νJ_ratio': 1.318921838399473, 'μH_ratio': 0.5753079327611427, 'bmax_ratio': 1.2842460083725389}"
0.11654,[ 2.31569 -0.94922 -0.16891],1.5942314526107828,"{'μS_ratio': 0.6303605914498167, 'μJ_ratio': 1.1874202866788282, 'νS_ratio': 0.8633292062624688, 'νJ_ratio': 0.8599059983100331, 'μH_ratio': 0.8313741219029293, 'bmax_ratio': 0.7107727128706554}"
0.11691,[ 2.30386 -0.89636 -0.15618],1.5771483082734365,"{'μS_ratio': 0.5542010080484243, 'μJ_ratio': 0.511528470438964, 'νS_ratio': 0.7937300135835417, 'νJ_ratio': 0.5003918666804014, 'μH_ratio': 0.9669061925366261, 'bmax_ratio': 0.9156236074391078}"
0.11673,[ 2.29992 -0.89937 -0.20043],1.6258241258296398,"{'μS_ratio': 1.884425523263828, 'μJ_ratio': 0.9728019882931482, 'νS_ratio': 1.3754549663343476, 'νJ_ratio': 1.9602746093927488, 'μH_ratio': 1.6784308055041628, 'bmax_ratio': 1.2909399382704936}"
0.11628,[ 2.33043 -1.00889 -0.22645],1.611796406156714,"{'μS_ratio': 1.3274464920693347, 'μJ_ratio': 1.941359397544837, 'νS_ratio': 0.8031239271456441, 'νJ_ratio': 0.7228588815447115, 'μH_ratio': 1.954483863669684, 'bmax_ratio': 0.6827539459305594}"
0.11724,[ 2.30179 -0.91388 -0.21947],1.6125757510546637,"{'μS_ratio': 0.9365055467679662, 'μJ_ratio': 1.7568195887650457, 'νS_ratio': 0.5671676299888708, 'νJ_ratio': 0.6697695623241364, 'μH_ratio': 1.8115463969214876, 'bmax_ratio': 1.0858486334987547}"
0.11693,[ 2.2964  -0.88232 -0.19575],1.609684270742014,"{'μS_ratio': 0.8228433410474063, 'μJ_ratio': 1.0690898996304743, 'νS_ratio': 0.8626886653191226, 'νJ_ratio': 1.4078853868582928, 'μH_ratio': 1.0812585921971214, 'bmax_ratio': 1.4440043401760003}"
0.11643,[ 2.32685 -0.99617 -0.22369],1.6116497270886785,"{'μS_ratio': 1.7439409354149134, 'μJ_ratio': 1.4846423878151158, 'νS_ratio': 1.1191778567510018, 'νJ_ratio': 1.8503621057983366, 'μH_ratio': 1.2965154431655685, 'bmax_ratio': 1.0153498620262058}"
0.11715,[ 2.30165 -0.91436 -0.22011],1.6140742275263888,"{'μS_ratio': 1.949148746348053, 'μJ_ratio': 1.3310619432746185, 'νS_ratio': 1.1424625069574823, 'νJ_ratio': 1.3380938228326946, 'μH_ratio': 1.0328014531683936, 'bmax_ratio': 0.7807688928500374}"
0.11626,[ 2.33475 -1.0209  -0.23125],1.6109479452158457,"{'μS_ratio': 1.4326074727034506, 'μJ_ratio': 1.8437072057490753, 'νS_ratio': 1.7913427699573354, 'νJ_ratio': 1.760637521563574, 'μH_ratio': 1.5593846285753123, 'bmax_ratio': 0.8318876499119909}"
0.11637,[ 2.32609 -0.99114 -0.22181],1.609215867847102,"{'μS_ratio': 1.1005682773446326, 'μJ_ratio': 1.547781120147543, 'νS_ratio': 1.0835606350187101, 'νJ_ratio': 1.7291475247809576, 'μH_ratio': 1.3977434793322066, 'bmax_ratio': 0.6763645137200449}"
0.11502,[ 2.3038  -0.92177 -0.21278],1.6060091328465982,"{'μS_ratio': 1.1116770778286411, 'μJ_ratio': 0.719390925060979, 'νS_ratio': 1.6479359740772639, 'νJ_ratio': 1.5594918102924287, 'μH_ratio': 0.5572488222239397, 'bmax_ratio': 1.363478384997357}"
0.11578,[ 2.29951 -0.89646 -0.19789],1.6326614074166934,"{'μS_ratio': 1.1415442318776925, 'μJ_ratio': 0.7485756711576811, 'νS_ratio': 1.360744054351718, 'νJ_ratio': 1.9154285825573676, 'μH_ratio': 1.215230541574001, 'bmax_ratio': 0.7543401160077395}"
0.11732,[ 2.30117 -0.90854 -0.21216],1.613274291280829,"{'μS_ratio': 0.9210327977868052, 'μJ_ratio': 1.665097486712227, 'νS_ratio': 1.3375362820412584, 'νJ_ratio': 0.8833581492576769, 'μH_ratio': 1.798120208515419, 'bmax_ratio': 0.7103401517503163}"
0.11629,[ 2.29968 -0.90816 -0.22001],1.6036170387258024,"{'μS_ratio': 1.6876511911133643, 'μJ_ratio': 1.037233453265496, 'νS_ratio': 1.3667313199245086, 'νJ_ratio': 1.093672274853986, 'μH_ratio': 0.670923490587499, 'bmax_ratio': 0.9459724927115051}"
0.11643,[ 2.30047 -0.9106  -0.21854],1.5977923015986504,"{'μS_ratio': 1.02258940025194, 'μJ_ratio': 1.2649490650342865, 'νS_ratio': 1.6225334154288324, 'νJ_ratio': 0.9920479776909623, 'μH_ratio': 0.6592519354762367, 'bmax_ratio': 0.8258135814068854}"
0.11684,[ 2.31481 -0.9449  -0.18302],1.6037607504758948,"{'μS_ratio': 0.7030800918285487, 'μJ_ratio': 1.3670432482828527, 'νS_ratio': 0.5509175677145113, 'νJ_ratio': 1.040517582637794, 'μH_ratio': 1.2288793133548745, 'bmax_ratio': 1.005928563229011}"
0.11639,[ 2.29964 -0.87932 -0.1622 ],1.5654808516242669,"{'μS_ratio': 0.5009897232329857, 'μJ_ratio': 0.6859951801991563, 'νS_ratio': 0.8446872677892499, 'νJ_ratio': 0.7283547352733135, 'μH_ratio': 0.5034313152321391, 'bmax_ratio': 0.7949191532889872}"
0.1171,[ 2.3014  -0.91266 -0.21784],1.6164458002772955,"{'μS_ratio': 1.2117515824882943, 'μJ_ratio': 1.5755067659094057, 'νS_ratio': 1.3274819509357996, 'νJ_ratio': 0.7313151275802489, 'μH_ratio': 1.5605891246128416, 'bmax_ratio': 0.6905632425627395}"
0.11642,[ 2.29999 -0.90634 -0.21226],1.6086855346730011,"{'μS_ratio': 1.5013111620744461, 'μJ_ratio': 0.7541454428573087, 'νS_ratio': 0.7558771283823679, 'νJ_ratio': 0.501018288934622, 'μH_ratio': 1.1627295492787009, 'bmax_ratio': 0.7277825047648105}"
0.11632,[ 2.33378 -1.02202 -0.23323],1.6108264234181433,"{'μS_ratio': 1.6549789388484093, 'μJ_ratio': 1.8183209853702222, 'νS_ratio': 1.1159068829870145, 'νJ_ratio': 1.5741843938668105, 'μH_ratio': 1.9464413257652837, 'bmax_ratio': 0.7608563771887784}"
0.1169,[ 2.30108 -0.91147 -0.21486],1.6183445499876825,"{'μS_ratio': 1.4533188481524122, 'μJ_ratio': 1.2241537324251617, 'νS_ratio': 1.394025121257668, 'νJ_ratio': 1.5364409619307313, 'μH_ratio': 1.5127988985497725, 'bmax_ratio': 1.0206045716236183}"
0.11597,[ 2.3007  -0.9043  -0.20386],1.6122317022418866,"{'μS_ratio': 1.3071774888304262, 'μJ_ratio': 0.7974171172119096, 'νS_ratio': 1.9200571158494506, 'νJ_ratio': 1.0196617079361807, 'μH_ratio': 0.8391472815283608, 'bmax_ratio': 0.8631940995772175}"
0.11562,[ 2.29914 -0.9082  -0.22279],1.578834129903939,"{'μS_ratio': 0.9490913849907804, 'μJ_ratio': 0.6608750254984841, 'νS_ratio': 0.8945897811401109, 'νJ_ratio': 0.5108642975734646, 'μH_ratio': 0.514987359638467, 'bmax_ratio': 0.8180332487287028}"
0.11725,[ 2.30223 -0.91656 -0.22303],1.612889442142142,"{'μS_ratio': 0.9863940401018384, 'μJ_ratio': 1.7543809241751094, 'νS_ratio': 1.8048081695865767, 'νJ_ratio': 1.1824292326092238, 'μH_ratio': 1.215499400683189, 'bmax_ratio': 1.2228018893156034}"
0.11695,[ 2.29981 -0.8985  -0.19965],1.6119665826747198,"{'μS_ratio': 0.9823886099756067, 'μJ_ratio': 1.1949022171024466, 'νS_ratio': 1.1250177265594492, 'νJ_ratio': 0.6441408537337421, 'μH_ratio': 1.6233440659327645, 'bmax_ratio': 0.7486935808505564}"
0.11654,[ 2.30013 -0.90118 -0.20221],1.6168450183823229,"{'μS_ratio': 1.0516217209346812, 'μJ_ratio': 0.9671668850787639, 'νS_ratio': 0.8275666629389407, 'νJ_ratio': 1.1547498362067234, 'μH_ratio': 1.7175242960725072, 'bmax_ratio': 0.7214886449318167}"
0.11629,[ 2.29924 -0.88722 -0.18001],1.574444067145427,"{'μS_ratio': 0.595683423673217, 'μJ_ratio': 0.5558064032308386, 'νS_ratio': 0.5618868923594132, 'νJ_ratio': 0.5888197371036189, 'μH_ratio': 0.6262361694293249, 'bmax_ratio': 1.1098855618439631}"
0.11692,[ 2.3016  -0.9178  -0.22464],1.6145834963181869,"{'μS_ratio': 1.512454783501846, 'μJ_ratio': 1.3253324346832545, 'νS_ratio': 1.4373181813129072, 'νJ_ratio': 1.8419948215667137, 'μH_ratio': 1.0697507389090946, 'bmax_ratio': 0.8111732238773248}"
0.11683,[ 2.30127 -0.91625 -0.2224 ],1.6092738450404802,"{'μS_ratio': 1.7080341621154973, 'μJ_ratio': 1.3609572955760276, 'νS_ratio': 0.9154478488402259, 'νJ_ratio': 0.6480702270415185, 'μH_ratio': 0.8899718900318485, 'bmax_ratio': 1.1357674931539326}"
0.11631,[ 2.33027 -1.00403 -0.22022],1.612563665188526,"{'μS_ratio': 1.2920419364182063, 'μJ_ratio': 1.8723172063078022, 'νS_ratio': 1.1730283804826687, 'νJ_ratio': 0.7560289306521092, 'μH_ratio': 1.903471771291743, 'bmax_ratio': 1.3593185809891886}"
0.11657,[ 2.29991 -0.89941 -0.20058],1.5892735638510385,"{'μS_ratio': 0.7486021853780542, 'μJ_ratio': 1.1932725859086872, 'νS_ratio': 0.6060040031291414, 'νJ_ratio': 0.5185689891383022, 'μH_ratio': 0.6456220032264872, 'bmax_ratio': 1.2604186167314084}"
0.11726,[ 2.30149 -0.91134 -0.21608],1.612892465739502,"{'μS_ratio': 0.9610739682776511, 'μJ_ratio': 1.506941733669937, 'νS_ratio': 1.7574091110105932, 'νJ_ratio': 1.6820950667780359, 'μH_ratio': 1.7473643558599663, 'bmax_ratio': 1.1742615443256006}"
0.11627,[ 2.29925 -0.88525 -0.17677],1.5746732803842727,"{'μS_ratio': 0.5806280468083649, 'μJ_ratio': 0.637393773398096, 'νS_ratio': 0.5111927901741109, 'νJ_ratio': 0.5324008655850725, 'μH_ratio': 0.5779587460651159, 'bmax_ratio': 1.230020602045818}"
0.11632,[ 2.33749 -1.02384 -0.22561],1.6129626095554497,"{'μS_ratio': 1.6294868650784773, 'μJ_ratio': 1.921583873671726, 'νS_ratio': 1.8867523378467632, 'νJ_ratio': 1.2733199903897334, 'μH_ratio': 1.6140585703532748, 'bmax_ratio': 0.6899599740633936}"
0.11687,[ 2.30075 -0.90662 -0.20802],1.6013443493864181,"{'μS_ratio': 0.8454475485209481, 'μJ_ratio': 1.3020249529911758, 'νS_ratio': 1.348417102943077, 'νJ_ratio': 1.435078840916977, 'μH_ratio': 0.8138438844501884, 'bmax_ratio': 0.9437569172208504}"
0.11649,[ 2.30017 -0.90229 -0.20369],1.613461206078023,"{'μS_ratio': 1.3234841379678448, 'μJ_ratio': 0.85372529574352, 'νS_ratio': 1.199447342552035, 'νJ_ratio': 0.6054984017799389, 'μH_ratio': 1.4380246264723857, 'bmax_ratio': 1.0731688322071515}"
0.11656,[ 2.30023 -0.90274 -0.20411],1.6150139814534332,"{'μS_ratio': 1.6612758760091217, 'μJ_ratio': 0.8631231299543406, 'νS_ratio': 1.2043390261749876, 'νJ_ratio': 0.6959720904343112, 'μH_ratio': 1.2939621137790256, 'bmax_ratio': 0.8555406372264761}"
0.11636,[ 2.29992 -0.89922 -0.20002],1.5893075883589167,"{'μS_ratio': 0.769378681843291, 'μJ_ratio': 0.9997982636400442, 'νS_ratio': 0.5417165149242458, 'νJ_ratio': 0.5802476172615723, 'μH_ratio': 0.6382296585073757, 'bmax_ratio': 1.3061365729104861}"
0.11609,[ 2.29339 -0.88738 -0.22549],1.598578897820826,"{'μS_ratio': 1.1820976712474804, 'μJ_ratio': 0.6350047130940587, 'νS_ratio': 0.6124242848167805, 'νJ_ratio': 0.6356910622863169, 'μH_ratio': 0.7742944649735388, 'bmax_ratio': 0.8464795573238325}"
0.11653,[ 2.30051 -0.90609 -0.20904],1.604134055512086,"{'μS_ratio': 0.9884429489960702, 'μJ_ratio': 1.1452195245632684, 'νS_ratio': 1.3708142977772066, 'νJ_ratio': 1.119475580311243, 'μH_ratio': 0.7973853606872506, 'bmax_ratio': 0.7281507222020978}"
0.11636,[ 2.32811 -1.00213 -0.22027],1.612685806186948,"{'μS_ratio': 1.5851010879244218, 'μJ_ratio': 1.8331593665507753, 'νS_ratio': 0.8028106890985224, 'νJ_ratio': 0.5980798454306847, 'μH_ratio': 1.7309649473851283, 'bmax_ratio': 1.3732610350937542}"
0.11571,[ 2.30848 -0.93301 -0.19971],1.5931413188892805,"{'μS_ratio': 0.9476016194371973, 'μJ_ratio': 0.7084548876131297, 'νS_ratio': 0.7340354500441705, 'νJ_ratio': 0.5550948334901804, 'μH_ratio': 0.614376739656024, 'bmax_ratio': 0.7954787752434054}"
0.1163,[ 2.29799 -0.89698 -0.20949],1.6246527466619605,"{'μS_ratio': 1.5243572163485877, 'μJ_ratio': 0.8486411561231451, 'νS_ratio': 0.8050047484641227, 'νJ_ratio': 1.4186770914012294, 'μH_ratio': 1.651466698926399, 'bmax_ratio': 0.9341832570585812}"
0.11664,[ 2.30086 -0.90463 -0.20485],1.618058317488803,"{'μS_ratio': 1.151157578276829, 'μJ_ratio': 1.0565267509270737, 'νS_ratio': 1.1490896122991296, 'νJ_ratio': 1.4286438135657131, 'μH_ratio': 1.5576798723804695, 'bmax_ratio': 0.6811034516645682}"
0.11565,[ 2.29897 -0.89156 -0.19239],1.580008960264772,"{'μS_ratio': 0.6314617417059031, 'μJ_ratio': 0.6449761052876359, 'νS_ratio': 0.5039008115615217, 'νJ_ratio': 0.9578127532179572, 'μH_ratio': 0.5110564080484679, 'bmax_ratio': 1.4647269834974295}"
0.11667,[ 2.31156 -0.93895 -0.18521],1.6078265549177533,"{'μS_ratio': 0.8421542808664152, 'μJ_ratio': 1.2278695660109424, 'νS_ratio': 1.1201513264024805, 'νJ_ratio': 0.6508650392121745, 'μH_ratio': 1.5560916315696014, 'bmax_ratio': 1.154030971145533}"
0.11657,[ 2.3014  -0.89938 -0.18693],1.5996620968354465,"{'μS_ratio': 0.7725759441385267, 'μJ_ratio': 0.93062736946102, 'νS_ratio': 0.8015684638001559, 'νJ_ratio': 0.6503040039460132, 'μH_ratio': 0.8755260483127074, 'bmax_ratio': 1.2496565991249484}"
0.11629,[ 2.32275 -0.98721 -0.22137],1.6099441134864951,"{'μS_ratio': 1.5310230949071373, 'μJ_ratio': 1.561487094921262, 'νS_ratio': 0.7846591111438703, 'νJ_ratio': 0.7396487504999372, 'μH_ratio': 1.087280546689307, 'bmax_ratio': 0.6874795287919725}"
0.11524,[ 2.30375 -0.91854 -0.21039],1.6174768861685036,"{'μS_ratio': 0.9418598572447303, 'μJ_ratio': 0.5505162874147723, 'νS_ratio': 1.217307433772437, 'νJ_ratio': 1.7817361719518316, 'μH_ratio': 0.9203027353408246, 'bmax_ratio': 1.1768028710991698}"
0.11647,[ 2.30023 -0.90639 -0.21126],1.6132744413128932,"{'μS_ratio': 1.1659817243373767, 'μJ_ratio': 0.9525156269372319, 'νS_ratio': 0.5847610185171848, 'νJ_ratio': 0.8294977861043497, 'μH_ratio': 1.2504025967020054, 'bmax_ratio': 1.0035597331609192}"
0.11632,[ 2.3342  -1.02066 -0.22561],1.60527733727717,"{'μS_ratio': 0.9696493498869084, 'μJ_ratio': 1.9280843765524565, 'νS_ratio': 1.6531361141001852, 'νJ_ratio': 1.8818396219137274, 'μH_ratio': 1.6836259964960272, 'bmax_ratio': 0.9201151288459012}"
0.11607,[ 2.29857 -0.87824 -0.169  ],1.5867145783216128,"{'μS_ratio': 0.5581348543948914, 'μJ_ratio': 0.7309482301100275, 'νS_ratio': 0.6524798909559353, 'νJ_ratio': 1.275101783640125, 'μH_ratio': 0.5679953408156649, 'bmax_ratio': 1.2700219213406712}"
0.11717,[ 2.30226 -0.91829 -0.22535],1.612360605647972,"{'μS_ratio': 0.9880310485854319, 'μJ_ratio': 1.7118827164776094, 'νS_ratio': 0.6436942912200765, 'νJ_ratio': 0.8533774922942787, 'μH_ratio': 1.3583896069738186, 'bmax_ratio': 1.0550201116090117}"
0.11628,[ 2.33053 -1.01135 -0.23054],1.6056272223390124,"{'μS_ratio': 0.9947331221003987, 'μJ_ratio': 1.961144582314565, 'νS_ratio': 0.5277291100210104, 'νJ_ratio': 1.0339692240721767, 'μH_ratio': 1.1817972988196463, 'bmax_ratio': 1.258834214045411}"
0.11627,[ 2.29736 -0.8952  -0.21068],1.5978998946358935,"{'μS_ratio': 0.9953684221845077, 'μJ_ratio': 0.793978840974514, 'νS_ratio': 0.7271213074820781, 'νJ_ratio': 0.5210730332300939, 'μH_ratio': 0.7712985754230107, 'bmax_ratio': 1.0170635941343376}"
0.11679,[ 2.30211 -0.88581 -0.15461],1.6082960998620985,"{'μS_ratio': 0.6043673740493469, 'μJ_ratio': 0.8810165838797822, 'νS_ratio': 1.1140852886755734, 'νJ_ratio': 1.8461353243560916, 'μH_ratio': 1.0487668466865383, 'bmax_ratio': 1.2898008262855538}"
0.11524,[ 2.30648 -0.93192 -0.21286],1.5860095429858627,"{'μS_ratio': 0.9542155279198097, 'μJ_ratio': 0.6108218552819135, 'νS_ratio': 1.4134106896222711, 'νJ_ratio': 0.7586246565390343, 'μH_ratio': 0.5467885518653869, 'bmax_ratio': 0.8701381922520861}"
0.11687,[ 2.30122 -0.91372 -0.21811],1.6132045168236382,"{'μS_ratio': 1.3042521395853086, 'μJ_ratio': 1.391906985571815, 'νS_ratio': 1.357869182391956, 'νJ_ratio': 0.8360394264975562, 'μH_ratio': 1.0621707307467887, 'bmax_ratio': 0.9427960585722082}"
